id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id
course-of-action--2ab9fc6d-3cf6-4d7b-85f1-3ad6949233b3,Restrict Library Loading,course-of-action,M0944,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--2f0160b7-e982-49d7-9612-f19b810f1722,Active Directory Configuration,course-of-action,M0915,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--3172222b-4983-43f7-8983-753ded4f13bc,Network Intrusion Prevention,course-of-action,M0931,ics,,ics-attack,,0,7,7,0.003205128205128205,0.0,0.003205128205128205,0.0,0.0,0
course-of-action--3222a807-521b-4a1a-aa13-f1cda45734b3,Restrict Registry Permissions,course-of-action,M0924,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--337c4e2a-21a7-4d9a-bfee-9efd6cebf0e5,Data Loss Prevention,course-of-action,M0803,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,0
course-of-action--3992ce42-43e9-4bea-b8db-a102ec3ec1e3,Access Management,course-of-action,M0801,ics,,ics-attack,,0,15,15,0.006868131868131868,0.0,0.006868131868131868,0.0,0.0,0
course-of-action--469b78dd-a54d-4f7c-8c3b-4a1dd916b433,Mitigation Limited or Not Effective,course-of-action,M0816,ics,,ics-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,0
course-of-action--49363b74-d506-4342-bd63-320586ebadb9,Exploit Protection,course-of-action,M0950,ics,,ics-attack,,0,5,5,0.0022893772893772895,0.0,0.0022893772893772895,0.0,0.0,0
course-of-action--49b306c1-a046-42c5-a4d2-30f264ada110,Limit Access to Resource Over Network,course-of-action,M0935,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--4fa717d9-cabe-47c8-8cdd-86e9e2e37f30,Execution Prevention,course-of-action,M0938,ics,,ics-attack,,0,7,7,0.003205128205128205,0.0,0.003205128205128205,0.0,0.0,0
course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,Static Network Configuration,course-of-action,M0814,ics,,ics-attack,,0,7,7,0.003205128205128205,0.0,0.003205128205128205,0.0,0.0,0
course-of-action--5d97c693-e054-48ba-a3a3-eaf6942dfb65,Password Policies,course-of-action,M0927,ics,,ics-attack,,0,5,5,0.0022893772893772895,0.0,0.0022893772893772895,0.0,0.0,0
course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,Privileged Account Management,course-of-action,M0926,ics,,ics-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,0
course-of-action--66cfe23e-34b6-4583-b178-ed6a412db2b0,Human User Authentication,course-of-action,M0804,ics,,ics-attack,,0,16,16,0.007326007326007326,0.0,0.007326007326007326,0.0,0.0,0
course-of-action--6a02e38a-9629-40c0-8c7d-e98e3470315c,SSL/TLS Inspection,course-of-action,M0920,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--71eb7dad-07eb-4bbc-9df0-ac57bf2fba4a,Code Signing,course-of-action,M0945,ics,,ics-attack,,0,10,10,0.004578754578754579,0.0,0.004578754578754579,0.0,0.0,0
course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,Software Process and Device Authentication,course-of-action,M0813,ics,,ics-attack,,0,17,17,0.007783882783882784,0.0,0.007783882783882784,0.0,0.0,0
course-of-action--7f153c28-e5f1-4764-88fb-eea1d9b0ad4a,Encrypt Network Traffic,course-of-action,M0808,ics,,ics-attack,,0,5,5,0.0022893772893772895,0.0,0.0022893772893772895,0.0,0.0,0
course-of-action--86b455f2-fb63-4043-93a8-32a3a7703a02,Account Use Policies,course-of-action,M0936,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,0
course-of-action--8a3aadd0-b5f4-433a-800e-4893e4196bb7,Application Developer Guidance,course-of-action,M0913,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--8ac1d6e1-b07f-476a-9732-84984ebc2405,Boot Integrity,course-of-action,M0946,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,0
course-of-action--8bc4a54e-810c-4600-8b6c-08fa8413a401,Mechanical Protection Layers,course-of-action,M0805,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,0
course-of-action--97f33c84-8508-45b9-8a1d-cac921828c9e,Update Software,course-of-action,M0951,ics,,ics-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
course-of-action--98aa0d61-fc9d-4b2d-8f18-b25d03549f53,Watchdog Timers,course-of-action,M0815,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--99c746d7-a08a-4169-94f9-b8c0dad716fa,Operational Information Confidentiality,course-of-action,M0809,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--9a945a29-5233-4422-a9e3-3e957b0e8bce,Operating System Configuration,course-of-action,M0928,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,7
course-of-action--9e3adcad-0b8f-4ecc-a2f3-06f607f53bf0,Limit Hardware Installation,course-of-action,M0934,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,7
course-of-action--9f99fcfd-772e-4e63-9d39-e45612e546dc,Encrypt Sensitive Information,course-of-action,M0941,ics,,ics-attack,,0,7,7,0.003205128205128205,0.0,0.003205128205128205,0.0,0.0,0
course-of-action--aadac250-bcdc-44e3-a4ae-f52bd0a7a16a,Network Allowlists,course-of-action,M0807,ics,,ics-attack,,0,23,23,0.010531135531135532,0.0,0.010531135531135532,0.0,0.0,0
course-of-action--ac8f3492-7fbb-4a0a-b0b4-b75ec676136c,Supply Chain Management,course-of-action,M0817,ics,,ics-attack,,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,0
course-of-action--ad12819e-3211-4291-b360-069f280cff0a,Data Backup,course-of-action,M0953,ics,,ics-attack,,0,10,10,0.004578754578754579,0.0,0.004578754578754579,0.0,0.0,0
course-of-action--b11cad63-ef30-4eb8-af0d-6cc46eef3f3e,Out-of-Band Communications Channel,course-of-action,M0810,ics,,ics-attack,,0,12,12,0.005494505494505494,0.0,0.005494505494505494,0.0,0.0,0
course-of-action--bcf91ebc-f316-4e19-b2f6-444e9940c697,Audit,course-of-action,M0947,ics,,ics-attack,,0,14,14,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0
course-of-action--c7257b6e-4159-4771-b1f3-2bb93adaecac,Communication Authenticity,course-of-action,M0802,ics,,ics-attack,,0,16,16,0.007326007326007326,0.0,0.007326007326007326,0.0,0.0,0
course-of-action--d0909119-2f71-4923-87db-b649881672d7,Disable or Remove Feature or Program,course-of-action,M0942,ics,,ics-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
course-of-action--d48b79b2-076d-483e-949c-0d38aa347499,Threat Intelligence Program,course-of-action,M0919,ics,,ics-attack,,0,3,3,0.0013736263736263735,0.0,0.0013736263736263735,0.0,0.0,0
course-of-action--da44255d-85c5-492c-baf3-ee823d44f848,Safety Instrumented Systems,course-of-action,M0812,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,0
course-of-action--dc61c280-c29d-44e5-a960-c0dd1623d2ba,User Training,course-of-action,M0917,ics,,ics-attack,,0,4,4,0.0018315018315018315,0.0,0.0018315018315018315,0.0,0.0,0
course-of-action--ddf3e568-f065-49e2-9106-42029a28ddbd,Multi-factor Authentication,course-of-action,M0932,ics,,ics-attack,,0,3,3,0.0013736263736263735,0.0,0.0013736263736263735,0.0,0.0,0
course-of-action--de0bc375-50e1-4e26-a342-a8ff8c9d3037,Vulnerability Scanning,course-of-action,M0916,ics,,ics-attack,,0,3,3,0.0013736263736263735,0.0,0.0013736263736263735,0.0,0.0,0
course-of-action--e0d38502-decb-481d-ad8b-b8f0a0c330bd,Authorization Enforcement,course-of-action,M0800,ics,,ics-attack,,0,13,13,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,0
course-of-action--e57ebc6d-785f-40c8-adb1-b5b5e09b3b48,User Account Management,course-of-action,M0918,ics,,ics-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,0
course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,Redundancy of Service,course-of-action,M0811,ics,,ics-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,0
course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,Restrict File and Directory Permissions,course-of-action,M0922,ics,,ics-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
course-of-action--facb8840-ebe7-49f1-b464-8ef6c8131e21,Software Configuration,course-of-action,M0954,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,27
course-of-action--faf2b40e-5981-433f-aa46-17458e0026f7,Antivirus/Antimalware,course-of-action,M0949,ics,,ics-attack,,0,3,3,0.0013736263736263735,0.0,0.0013736263736263735,0.0,0.0,0
course-of-action--fce6866f-9a87-4d3e-a73c-f02d8937fe0e,Minimize Wireless Signal Propagation,course-of-action,M0806,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,11
malware--4dcff507-5af8-47ce-964a-8d9569e9ccfe,PLC-Blaster,malware,S1006,ics,,ics-attack,,0,8,8,0.003663003663003663,0.0,0.003663003663003663,0.0,0.0,0
malware--80099a91-4c86-4bea-9ccb-dac55d61960e,Triton,malware,S1009,ics,,ics-attack,,2,18,20,0.009157509157509158,0.0009157509157509158,0.008241758241758242,0.0,0.0009157509157509158,0
malware--931e2489-8078-4f9f-85b2-a9211950e75b,Fuxnet,malware,S1157,ics,Input/Output Server | Control Server,ics-attack,,0,6,6,0.002747252747252747,0.0,0.002747252747252747,0.0,0.0,0
malware--a4a98eab-b691-45d9-8c48-869ef8fefd57,ACAD/Medre.A,malware,S1000,ics,,ics-attack,,0,2,2,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,0
malware--b34df04a-9d30-4d84-a03f-0d536ee19a05,FrostyGoop,malware,S1165,ics,Control Server | Field Controller/RTU/PLC/IED,ics-attack,,1,5,6,0.002747252747252747,0.0004578754578754579,0.0022893772893772895,0.0,0.0004578754578754579,0
malware--d3aa1058-b1b3-4c29-a3ba-9a9b90ccd93b,INCONTROLLER,malware,S1045,ics,Field Controller/RTU/PLC/IED | Safety Instrumented System/Protection Relay | Engineering Workstation | Windows,ics-attack,,0,17,17,0.007783882783882784,0.0,0.007783882783882784,0.0,0.0,0
x-mitre-tactic--298fe907-7931-4fd2-8131-2814dd493134,Inhibit Response Function,x-mitre-tactic,TA0107,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,28
x-mitre-tactic--33752ae7-f875-4f43-bdb6-d8d02d341046,Privilege Escalation,x-mitre-tactic,TA0111,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,29
x-mitre-tactic--51c25a9e-8615-40c0-8afd-1da578847924,Lateral Movement,x-mitre-tactic,TA0109,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,30
x-mitre-tactic--696af733-728e-49d7-8261-75fdc590f453,Discovery,x-mitre-tactic,TA0102,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,31
x-mitre-tactic--69da72d2-f550-41c5-ab9e-e8255707f28a,Initial Access,x-mitre-tactic,TA0108,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,32
x-mitre-tactic--77542f83-70d0-40c2-8a9d-ad2eb8b00279,Impact,x-mitre-tactic,TA0105,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,33
x-mitre-tactic--78f1d2ae-a579-44c4-8fc5-3e1775c73fac,Persistence,x-mitre-tactic,TA0110,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,34
x-mitre-tactic--93bf9a8e-b14c-4587-b6d5-9efc7c12eb45,Execution,x-mitre-tactic,TA0104,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,35
x-mitre-tactic--97c8ff73-bd14-4b6c-ac32-3d91d2c41e3f,Command and Control,x-mitre-tactic,TA0101,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,36
x-mitre-tactic--b2a67b1e-913c-46f6-b219-048a90560bb9,Collection,x-mitre-tactic,TA0100,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,37
x-mitre-tactic--ddf70682-f3ce-479c-a9a4-7eadf9bfead7,Evasion,x-mitre-tactic,TA0103,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,38
x-mitre-tactic--ff048b6c-b872-4218-b68c-3735ebd1f024,Impair Process Control,x-mitre-tactic,TA0106,ics,,ics-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,39
attack-pattern--008b8f56-6107-48be-aa9f-746f927dbb61,Block Command Message,attack-pattern,T0803,ics,None,ics-attack,inhibit-response-function,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002492877492877493,0
attack-pattern--063b5b92-5361-481a-9c3f-95492ed9a2d8,Service Stop,attack-pattern,T0881,ics,None,ics-attack,inhibit-response-function,9,0,9,0.004120879120879121,0.004120879120879121,0.0,0.0,0.004905808477237049,0
attack-pattern--097924ce-a9a9-4039-8591-e0deedfb8722,Modify Parameter,attack-pattern,T0836,ics,None,ics-attack,impair-process-control,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004616910866910867,0
attack-pattern--09a61657-46e1-439e-b3ed-3e4556a78243,Modify Controller Tasking,attack-pattern,T0821,ics,None,ics-attack,execution,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.003371628371628372,0
attack-pattern--0fe075d5-beac-4d02-b93e-0f874997db72,Wireless Sniffing,attack-pattern,T0887,ics,None,ics-attack,discovery | collection,2,0,2,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0009157509157509158,11
attack-pattern--138979ba-0430-4de6-a128-2fc0b056ba36,Loss of View,attack-pattern,T0829,ics,None,ics-attack,impact,9,0,9,0.004120879120879121,0.004120879120879121,0.0,0.0,0.004723346828609986,0
attack-pattern--19a71d1e-6334-4233-8260-b749cae37953,Activate Firmware Update Mode,attack-pattern,T0800,ics,None,ics-attack,inhibit-response-function,9,0,9,0.004120879120879121,0.004120879120879121,0.0,0.0,0.004261763877148493,0
attack-pattern--1af9e3fd-2bcc-414d-adbd-fe3b95c02ca1,Manipulation of Control,attack-pattern,T0831,ics,None,ics-attack,impact,6,0,6,0.002747252747252747,0.002747252747252747,0.0,0.0,0.0029304029304029304,0
attack-pattern--1b22b676-9347-4c55-9a35-ef0dc653db5b,Denial of Service,attack-pattern,T0814,ics,None,ics-attack,inhibit-response-function,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.0035221189067342917,0
attack-pattern--1c478716-71d9-46a4-9a53-fa5d576adb60,Block Serial COM,attack-pattern,T0805,ics,None,ics-attack,inhibit-response-function,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002492877492877493,0
attack-pattern--1c5cf58c-a34a-40d7-82f4-f987cdfc2b91,System Binary Proxy Execution,attack-pattern,T0894,ics,None,ics-attack,evasion,2,0,2,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0009157509157509158,0
attack-pattern--24a9253e-8948-4c98-b751-8e2aee53127c,Command-Line Interface,attack-pattern,T0807,ics,None,ics-attack,execution,9,0,9,0.004120879120879121,0.004120879120879121,0.0,0.0,0.004162504162504163,0
attack-pattern--25852363-5968-4673-b81d-341d5ed90bd1,Point & Tag Identification,attack-pattern,T0861,ics,None,ics-attack,collection,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004616910866910867,0
attack-pattern--25dfc8ad-bd73-4dfd-84a9-3c3d383f76e9,Device Restart/Shutdown,attack-pattern,T0816,ics,None,ics-attack,inhibit-response-function,11,0,11,0.005036630036630037,0.005036630036630037,0.0,0.0,0.005158730158730159,0
attack-pattern--2736b752-4ec5-4421-a230-8977dea7649c,User Execution,attack-pattern,T0863,ics,None,ics-attack,execution,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004985754985754986,0
attack-pattern--2877063e-1851-48d2-bcc6-bc1d2733157e,Wireless Compromise,attack-pattern,T0860,ics,None,ics-attack,initial-access,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.0022893772893772895,0
attack-pattern--2883c520-7957-46ca-89bd-dab1ad53b601,Change Operating Mode,attack-pattern,T0858,ics,None,ics-attack,execution | evasion,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004709576138147567,0
attack-pattern--2900bbd8-308a-4274-b074-5b8bde8347bc,Alarm Suppression,attack-pattern,T0878,ics,None,ics-attack,inhibit-response-function,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.0022893772893772895,0
attack-pattern--2aa406ed-81c3-4c1d-ba83-cfbee5a2847a,Detect Operating Mode,attack-pattern,T0868,ics,None,ics-attack,collection,9,0,9,0.004120879120879121,0.004120879120879121,0.0,0.0,0.004261763877148493,0
attack-pattern--2bb4d762-bf4a-4bc3-9318-15cc6a354163,Loss of Protection,attack-pattern,T0837,ics,None,ics-attack,impact,1,0,1,0.0004578754578754579,0.0004578754578754579,0.0,0.0,0.0008241758241758242,0
attack-pattern--2d0d40ad-22fa-4cc8-b264-072557e1364b,Monitor Process State,attack-pattern,T0801,ics,None,ics-attack,collection,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002664002664002664,0
attack-pattern--2dc2b567-8821-49f9-9045-8740f3d0b958,Scripting,attack-pattern,T0853,ics,None,ics-attack,execution,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004836309523809524,0
attack-pattern--2fedbe69-581f-447d-8a78-32ee7db939a9,Remote System Information Discovery,attack-pattern,T0888,ics,None,ics-attack,discovery,6,0,6,0.002747252747252747,0.002747252747252747,0.0,0.0,0.003090659340659341,0
attack-pattern--3067b85e-271e-4bc5-81ad-ab1a81d411e3,Program Upload,attack-pattern,T0845,ics,None,ics-attack,collection,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004709576138147567,0
attack-pattern--32632a95-6856-47b9-9ab7-fea5cd7dce00,Exploit Public-Facing Application,attack-pattern,T0819,ics,None,ics-attack,initial-access,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.003205128205128205,0
attack-pattern--3405891b-16aa-4bd7-bd7c-733501f9b20f,Data from Information Repositories,attack-pattern,T0811,ics,None,ics-attack,collection,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.003205128205128205,0
attack-pattern--35392fb4-a31d-4c6a-b9f2-1c65b7f5e6b9,Transient Cyber Asset,attack-pattern,T0864,ics,None,ics-attack,initial-access,6,0,6,0.002747252747252747,0.002747252747252747,0.0,0.0,0.0027472527472527475,0
attack-pattern--36e9f5bc-ac13-4da4-a2f4-01f4877d9004,Manipulate I/O Image,attack-pattern,T0835,ics,None,ics-attack,inhibit-response-function,3,0,3,0.0013736263736263735,0.0013736263736263735,0.0,0.0,0.0013736263736263737,0
attack-pattern--38213338-1aab-479d-949b-c81b66ccca5c,Network Sniffing,attack-pattern,T0842,ics,None,ics-attack,discovery,8,0,8,0.003663003663003663,0.003663003663003663,0.0,0.0,0.003708791208791209,0
attack-pattern--3b6b9246-43f8-4c69-ad7a-2b11cfe0a0d9,Rootkit,attack-pattern,T0851,ics,None,ics-attack,evasion | inhibit-response-function,3,0,3,0.0013736263736263735,0.0013736263736263735,0.0,0.0,0.0013736263736263737,0
attack-pattern--3de230d4-3e42-4041-b089-17e1128feded,Automated Collection,attack-pattern,T0802,ics,None,ics-attack,collection,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002664002664002664,0
attack-pattern--3f1f4ccb-9be2-4ff8-8f69-dd972221169b,Block Reporting Message,attack-pattern,T0804,ics,None,ics-attack,inhibit-response-function,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002492877492877493,0
attack-pattern--40b300ba-f553-48bf-862e-9471b220d455,Unauthorized Command Message,attack-pattern,T0855,ics,None,ics-attack,impair-process-control,13,0,13,0.005952380952380952,0.005952380952380952,0.0,0.0,0.006060116354234001,0
attack-pattern--493832d9-cea6-4b63-abe7-9a65a6473675,Data Destruction,attack-pattern,T0809,ics,None,ics-attack,inhibit-response-function,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.0036935286935286934,0
attack-pattern--4c2e1408-9d68-4187-8e6b-a77bc52700ec,Manipulation of View,attack-pattern,T0832,ics,None,ics-attack,impact,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002492877492877493,0
attack-pattern--53a26eee-1080-4d17-9762-2027d5a1b805,Indicator Removal on Host,attack-pattern,T0872,ics,None,ics-attack,evasion,4,0,4,0.0018315018315018315,0.0018315018315018315,0.0,0.0,0.002442002442002442,0
attack-pattern--53a48c74-0025-45f4-b04a-baa853df8204,I/O Image,attack-pattern,T0877,ics,None,ics-attack,collection,2,0,2,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0009157509157509158,0
attack-pattern--56ddc820-6cfb-407f-850b-52c035d123ac,Denial of View,attack-pattern,T0815,ics,None,ics-attack,impact,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002492877492877493,0
attack-pattern--5a2610f6-9fff-41e1-bc27-575ca20383d4,Execution through API,attack-pattern,T0871,ics,None,ics-attack,execution,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002492877492877493,0
attack-pattern--5e0f75da-e108-4688-a6de-a4f07cc2cbe3,Supply Chain Compromise,attack-pattern,T0862,ics,None,ics-attack,initial-access,8,0,8,0.003663003663003663,0.003663003663003663,0.0,0.0,0.003663003663003663,0
attack-pattern--5fa00fdd-4a55-4191-94a0-564181d7fec2,Loss of Safety,attack-pattern,T0880,ics,None,ics-attack,impact,3,0,3,0.0013736263736263735,0.0013736263736263735,0.0,0.0,0.0016352694924123496,0
attack-pattern--63b6942d-8359-4506-bfb3-cf87aa8120ee,Loss of Productivity and Revenue,attack-pattern,T0828,ics,None,ics-attack,impact,11,0,11,0.005036630036630037,0.005036630036630037,0.0,0.0,0.005581719867434153,0
attack-pattern--648f995e-9c3a-41e4-aeee-98bb41037426,Spearphishing Attachment,attack-pattern,T0865,ics,None,ics-attack,initial-access,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004836309523809524,0
attack-pattern--77d9c726-b53e-481d-8bcc-1068aebfbb9d,Autorun Image,attack-pattern,T0895,ics,,ics-attack,execution,2,0,2,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0009157509157509158,7
attack-pattern--7830cfcf-b268-4ac0-a69e-73c6affbae9a,Drive-by Compromise,attack-pattern,T0817,ics,None,ics-attack,initial-access,9,0,9,0.004120879120879121,0.004120879120879121,0.0,0.0,0.004162504162504163,0
attack-pattern--83ebd22f-b401-4d59-8219-2294172cf916,Damage to Property,attack-pattern,T0879,ics,None,ics-attack,impact,4,0,4,0.0018315018315018315,0.0018315018315018315,0.0,0.0,0.0018315018315018315,0
attack-pattern--8535b71e-3c12-4258-a4ab-40257a1becc4,Spoof Reporting Message,attack-pattern,T0856,ics,None,ics-attack,evasion | impair-process-control,6,0,6,0.002747252747252747,0.002747252747252747,0.0,0.0,0.0027472527472527475,0
attack-pattern--85a45294-08f1-4539-bf00-7da08aa7b0ee,Exploitation of Remote Services,attack-pattern,T0866,ics,None,ics-attack,initial-access | lateral-movement,12,0,12,0.005494505494505494,0.005494505494505494,0.0,0.0,0.005608974358974359,0
attack-pattern--8bb4538f-f16f-49f0-a431-70b5444c7349,Default Credentials,attack-pattern,T0812,ics,None,ics-attack,lateral-movement,3,0,3,0.0013736263736263735,0.0013736263736263735,0.0,0.0,0.0013736263736263737,0
attack-pattern--8d2f3bab-507c-4424-b58b-edc977bd215c,External Remote Services,attack-pattern,T0822,ics,None,ics-attack,initial-access,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004578754578754579,0
attack-pattern--8e7089d3-fba2-44f8-94a8-9a79c53920c4,Brute Force I/O,attack-pattern,T0806,ics,None,ics-attack,impair-process-control,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.003371628371628372,0
attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b,Adversary-in-the-Middle,attack-pattern,T0830,ics,None,ics-attack,collection,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004616910866910867,0
attack-pattern--9f947a1c-3860-48a8-8af0-a2dfa3efde03,Exploitation for Evasion,attack-pattern,T0820,ics,None,ics-attack,evasion,5,0,5,0.0022893772893772895,0.0022893772893772895,0.0,0.0,0.002492877492877493,0
attack-pattern--a81696ef-c106-482c-8f80-59c30f2569fb,Loss of Control,attack-pattern,T0827,ics,None,ics-attack,impact,6,0,6,0.002747252747252747,0.002747252747252747,0.0,0.0,0.003090659340659341,0
attack-pattern--ab390887-afc0-4715-826d-b1b167d522ae,Hooking,attack-pattern,T0874,ics,None,ics-attack,execution | privilege-escalation,4,0,4,0.0018315018315018315,0.0018315018315018315,0.0,0.0,0.0020604395604395605,0
attack-pattern--b0628bfc-5376-4a38-9182-f324501cb4cf,Graphical User Interface,attack-pattern,T0823,ics,None,ics-attack,execution,2,0,2,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0009157509157509158,0
attack-pattern--b14395bd-5419-4ef4-9bd8-696936f509bb,Rogue Master,attack-pattern,T0848,ics,None,ics-attack,initial-access,6,0,6,0.002747252747252747,0.002747252747252747,0.0,0.0,0.0027472527472527475,0
attack-pattern--b52870cc-83f3-473c-b895-72d91751030b,Native API,attack-pattern,T0834,ics,None,ics-attack,execution,4,0,4,0.0018315018315018315,0.0018315018315018315,0.0,0.0,0.0020604395604395605,0
attack-pattern--b5b9bacb-97f2-4249-b804-47fd44de1f95,Loss of Availability,attack-pattern,T0826,ics,None,ics-attack,impact,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.003205128205128205,0
attack-pattern--b7e13ee8-182c-4f19-92a4-a88d7d855d54,Theft of Operational Information,attack-pattern,T0882,ics,None,ics-attack,impact,8,0,8,0.003663003663003663,0.003663003663003663,0.0,0.0,0.003815628815628816,0
attack-pattern--b9160e77-ea9e-4ba9-b1c8-53a3c466b13d,System Firmware,attack-pattern,T0857,ics,None,ics-attack,persistence | inhibit-response-function,16,0,16,0.007326007326007326,0.007326007326007326,0.0,0.0,0.007417582417582418,0
attack-pattern--ba203963-3182-41ac-af14-7e7ebc83cd61,Masquerading,attack-pattern,T0849,ics,None,ics-attack,evasion,8,0,8,0.003663003663003663,0.003663003663003663,0.0,0.0,0.004120879120879121,0
attack-pattern--be69c571-d746-4b1f-bdd0-c0c9817e9068,Program Download,attack-pattern,T0843,ics,None,ics-attack,lateral-movement,15,0,15,0.006868131868131868,0.006868131868131868,0.0,0.0,0.00689506571859513,0
